,Ages,Area,Baths,Condition,FloorId,Garages,Location3,Stratum,Rooms,FormatedPrice
8163,1 a 8 años,63,2,Excelente,3,1, Chapinero,4,2,360000000.0
8164,16 a 30 años,65,2,Excelente,3,1, Chapinero,4,2,360000000.0
8165,16 a 30 años,110,2,Bueno,5,1, Chapinero,3,3,360000000.0
8166,1 a 8 años,80,2,Bueno,0,1, Noroccidente,4,3,360000000.0
8167,1 a 8 años,61,2,Bueno,0,2, Norte,4,2,360000000.0
8168,1 a 8 años,60,2,Excelente,5,2, Norte,5,2,360000000.0
8173,1 a 8 años,57,2,Bueno,5,2, Norte,6,1,360000000.0
8174,Menos de 1 año,62,2,,0,, Centro,4,3,360000000.0
8176,Menos de 1 año,74,2,Excelente,4,1, Noroccidente,4,3,360000000.0
8177,1 a 8 años,73,2,Excelente,5,1, Norte,5,3,360000000.0
8178,1 a 8 años,75,2,Excelente,8,1, Occidente,4,3,360000000.0
8181,16 a 30 años,81,2,Bueno,0,1, Norte,4,3,360000000.0
8182,1 a 8 años,68,3,Excelente,2,1, Norte,6,2,360000000.0
8183,1 a 8 años,84,3,Excelente,3,1, Occidente,4,3,360000000.0
8184,1 a 8 años,74,2,Excelente,2,1, Norte,4,2,360000000.0
8186,1 a 8 años,77,2,,0,1, Occidente,4,3,360000000.0
8187,1 a 8 años,100,2,Bueno,2,, Norte,4,3,360000000.0
8188,Menos de 1 año,76,2,Excelente,0,1, Occidente,4,3,360000000.0
8191,Menos de 1 año,64,2,Excelente,3,1, Centro,4,3,360000000.0
8192,16 a 30 años,105,4,Excelente,2,2, Norte,4,4,360000000.0
8193,9 a 15 años,77,2,Bueno,6,1, Norte,4,3,360000000.0
8194,1 a 8 años,66,2,Bueno,9,1, Norte,4,3,360000000.0
8195,1 a 8 años,84,2,Excelente,10,1, Norte,4,3,360000000.0
8196,1 a 8 años,69,2,Excelente,8,1, Noroccidente,4,3,360000000.0
8200,16 a 30 años,96,3,Excelente,4,1, Noroccidente,4,3,360000000.0
8201,1 a 8 años,80,2,Excelente,4,1, Noroccidente,4,3,360000000.0
8202,9 a 15 años,68,2,Bueno,0,1, Occidente,4,3,360000000.0
8204,16 a 30 años,113,2,Bueno,4,1, Norte,4,2,360000000.0
8205,16 a 30 años,97,2,Bueno,0,1, Norte,4,3,360000000.0
8208,1 a 8 años,76,2,Excelente,6,1, Norte,4,3,360000000.0
8211,1 a 8 años,73,2,Bueno,9,1, Norte,4,3,360000010.0
8212,Menos de 1 año,57,2,Excelente,5,2, Noroccidente,4,1,360487000.0
8213,1 a 8 años,87,2,Bueno,14,1, Norte,4,3,362000000.0
8214,Menos de 1 año,87,2,,0,1, Noroccidente,4,3,362000000.0
8215,Menos de 1 año,65,2,Excelente,13,1, Occidente,4,3,363000000.0
8216,Menos de 1 año,65,2,Excelente,13,1, Occidente,4,3,363000000.0
8218,9 a 15 años,92,2,Excelente,5,1, Norte,4,3,364500000.0
8219,9 a 15 años,92,2,Excelente,5,1, Norte,4,3,364500000.0
8220,Menos de 1 año,78,2,Excelente,7,1, Norte,3,3,364900000.0
8221,1 a 8 años,76,3,Bueno,9,1, Norte,4,3,364999999.0
8222,1 a 8 años,92,2,Excelente,15,1, Norte,4,3,365000000.0
8223,Menos de 1 año,67,2,Excelente,6,2, Norte,4,2,365000000.0
8225,9 a 15 años,92,2,,5,2, Norte,4,3,365000000.0
8228,1 a 8 años,70,2,Excelente,2,1, Occidente,4,3,365000000.0
8229,1 a 8 años,70,2,Excelente,15,2, Norte,4,2,365000000.0
8230,1 a 8 años,97,2,Excelente,0,2, Norte,4,3,365000000.0
8231,9 a 15 años,50,2,Bueno,0,2, Norte,6,1,365000000.0
8232,1 a 8 años,52,2,Excelente,5,1, Norte,6,1,365000000.0
8236,1 a 8 años,82,3,Excelente,4,1, Norte,4,2,365000000.0
8237,1 a 8 años,91,2,Excelente,3,2, Noroccidente,5,3,365000000.0
8240,1 a 8 años,70,2,Excelente,11,2, Norte,5,2,365000000.0
8243,1 a 8 años,90,2,Bueno,7,1, Noroccidente,3,3,365000000.0
8245,1 a 8 años,70,2,Excelente,15,2, Norte,4,2,365000000.0
8248,1 a 8 años,70,2,Excelente,15,2, Norte,4,2,365000000.0
8249,16 a 30 años,89,3,Bueno,6,1, Norte,4,4,365000000.0
8255,Menos de 1 año,62,2,Excelente,3,1, Centro,4,2,365000000.0
8256,16 a 30 años,101,2,Bueno,4,2, Norte,4,3,365000000.0
8257,Más de 30 años,74,2,Bueno,0,1, Norte,5,2,365000000.0
8258,1 a 8 años,72,2,Bueno,3,2, Noroccidente,4,3,365000000.0
8259,Menos de 1 año,53,2,,0,1, Noroccidente,5,1,365000000.0
8260,1 a 8 años,73,2,Bueno,0,1, Norte,4,3,365000000.0
8261,1 a 8 años,70,2,Excelente,15,2, Norte,4,2,365000000.0
8262,1 a 8 años,67,2,Bueno,5,1, Noroccidente,4,3,365500000.0
8263,1 a 8 años,61,2,Excelente,4,1, Norte,5,1,366000000.0
8264,1 a 8 años,61,2,Bueno,0,2, Norte,4,2,366000000.0
8267,1 a 8 años,68,2,Bueno,3,1, Norte,5,2,367000000.0
8269,16 a 30 años,66,2,Excelente,3,1, Chapinero,4,2,368000000.0
8270,16 a 30 años,110,3,Bueno,0,2, Norte,4,4,368000000.0
8271,1 a 8 años,51,2,Excelente,5,1, Norte,5,1,368000000.0
8273,16 a 30 años,66,2,Excelente,3,1, Chapinero,4,2,368000000.0
8274,16 a 30 años,82,2,Bueno,3,2, Norte,5,2,368800000.0
8276,9 a 15 años,115,3,Excelente,18,1, Noroccidente,4,3,369000000.0
8277,Menos de 1 año,89,2,Bueno,12,1, Noroccidente,4,3,369000000.0
8278,16 a 30 años,90,3,Bueno,4,2, Norte,4,3,369000000.0
8279,16 a 30 años,106,3,Excelente,2,2, Norte,4,3,369000000.0
8281,Más de 30 años,69,2,Bueno,3,1, Chapinero,4,3,369000000.0
8286,16 a 30 años,7900,2,Excelente,7,1, Norte,6,2,370000000.0
8287,Más de 30 años,84,2,Bueno,0,1, Norte,6,2,370000000.0
8288,Más de 30 años,71,2,Excelente,1,1, Norte,6,2,370000000.0
8289,9 a 15 años,80,2,,5,1, Noroccidente,4,3,370000000.0
8290,16 a 30 años,61,1,Bueno,2,1, Norte,4,2,370000000.0
8292,1 a 8 años,87,2,Excelente,9,1, Noroccidente,4,3,370000000.0
8293,Menos de 1 año,82,2,Excelente,3,1, Norte,4,3,370000000.0
8294,1 a 8 años,114,2,Bueno,0,2, Norte,4,3,370000000.0
8295,Menos de 1 año,75,2,Excelente,2,2, Noroccidente,4,2,370000000.0
8297,1 a 8 años,90,3,Excelente,3,2, Norte,4,3,370000000.0
8299,1 a 8 años,85,2,,0,1, Occidente,4,3,370000000.0
8300,9 a 15 años,87,3,Bueno,2,1, Chapinero,4,3,370000000.0
8303,16 a 30 años,79,2,Excelente,4,2, Norte,6,2,370000000.0
8304,1 a 8 años,57,2,Bueno,0,2, Norte,4,2,370000000.0
8305,1 a 8 años,90,2,Bueno,5,1, Noroccidente,4,3,370000000.0
8306,16 a 30 años,123,4,Bueno,3,2, Noroccidente,5,3,370000000.0
8307,Menos de 1 año,92,2,,0,1, Noroccidente,3,4,370000000.0
8308,Más de 30 años,84,2,Bueno,0,1, Norte,6,2,370000000.0
8309,1 a 8 años,68,2,Excelente,11,2, Noroccidente,4,2,370000000.0
8310,Más de 30 años,86,3,Excelente,5,2, Occidente,4,4,370000000.0
8313,Menos de 1 año,74,2,Excelente,7,2, Norte,4,2,370000000.0
8314,1 a 8 años,71,2,Bueno,0,2, Norte,4,2,370000000.0
8320,1 a 8 años,90,2,Excelente,5,, Norte,4,3,370000000.0
8321,16 a 30 años,98,3,,0,1, Noroccidente,4,3,370000000.0
8322,16 a 30 años,93,2,Excelente,5,1, Noroccidente,4,3,370000000.0
8324,9 a 15 años,74,3,Excelente,4,1, Norte,5,2,370000000.0
8326,Más de 30 años,59,1,Excelente,2,, Norte,6,1,370000000.0
8327,1 a 8 años,86,2,Bueno,8,2, Norte,4,3,370000000.0
8328,16 a 30 años,85,3,Bueno,7,2, Noroccidente,5,3,370000000.0
8330,16 a 30 años,93,2,Excelente,5,1, Noroccidente,4,3,370000000.0
8333,1 a 8 años,60,2,Excelente,5,1, Norte,5,1,370000000.0
8334,16 a 30 años,82,2,Bueno,3,1, Norte,4,3,370000000.0
8335,16 a 30 años,160,2,Excelente,6,1, Centro,2,1,370000000.0
8336,9 a 15 años,84,2,Bueno,5,1, Norte,4,3,370000000.0
8337,1 a 8 años,88,2,Excelente,7,1, Occidente,4,3,370000000.0
8340,1 a 8 años,57,2,Excelente,3,1, Norte,6,1,370000000.0
8341,1 a 8 años,72,2,Excelente,4,1, Norte,5,2,370000000.0
8342,9 a 15 años,85,3,Bueno,0,1, Norte,4,3,370000000.0
8344,16 a 30 años,62,1,Excelente,15,1, Centro,3,2,370000000.0
8345,1 a 8 años,90,2,Excelente,5,, Norte,4,3,370000000.0
8348,9 a 15 años,54,2,Bueno,0,1, Norte,6,1,370000000.0
8349,16 a 30 años,87,2,Bueno,0,2, Noroccidente,5,3,370000000.0
8350,16 a 30 años,84,3,Bueno,2,1, Norte,5,3,370000000.0
8352,1 a 8 años,60,2,Excelente,5,1, Norte,5,1,370000000.0
8353,9 a 15 años,84,2,Excelente,5,1, Occidente,4,3,370000000.0
8354,1 a 8 años,75,2,Excelente,4,1, Noroccidente,5,2,370000000.0
8356,9 a 15 años,70,2,Excelente,2,1, Norte,6,1,370000000.0
8357,Menos de 1 año,92,2,,0,1, Noroccidente,3,4,370000000.0
8359,1 a 8 años,62,2,Bueno,8,2, Norte,5,1,370000000.0
8361,1 a 8 años,76,2,Excelente,2,1, Norte,5,2,370000000.0
8362,Más de 30 años,112,2,,0,2, Centro,4,4,370000000.0
8363,16 a 30 años,93,2,Excelente,5,1, Noroccidente,4,3,370000000.0
8364,16 a 30 años,98,3,,0,2, Noroccidente,5,3,370000000.0
8366,Menos de 1 año,67,2,Excelente,3,1, Norte,5,2,370000000.0
8367,1 a 8 años,68,2,Excelente,3,1, Occidente,4,2,370000000.0
8371,Menos de 1 año,68,2,Excelente,3,1, Norte,5,2,370000000.0
8373,9 a 15 años,98,3,Excelente,3,2, Noroccidente,4,3,370000000.0
8374,Más de 30 años,105,3,Excelente,3,1, Noroccidente,5,3,370000000.0
8375,1 a 8 años,77,2,,5,1, Norte,4,2,370000000.0
8376,Menos de 1 año,58,2,Bueno,7,1, Centro,3,2,370000000.0
8377,9 a 15 años,94,3,Excelente,4,1, Norte,4,3,370000000.0
8378,16 a 30 años,114,4,Bueno,14,, Centro,3,4,370000000.0
8379,1 a 8 años,95,2,Excelente,14,1, Noroccidente,3,3,370000000.0
8380,1 a 8 años,8189,2,Excelente,14,1, Norte,4,3,370000000.0
8382,Menos de 1 año,72,2,Excelente,8,1, Occidente,4,3,370000000.0
8384,16 a 30 años,90,3,Excelente,4,1, Noroccidente,4,3,370000000.0
8385,16 a 30 años,89,3,,0,1, Noroccidente,5,2,370000000.0
8391,Menos de 1 año,88,2,,0,1, Occidente,4,3,370000000.0
8392,9 a 15 años,88,2,Bueno,16,1, Norte,4,3,370000000.0
8393,16 a 30 años,82,3,Excelente,4,1, Norte,6,2,370000000.0
8394,16 a 30 años,96,3,Excelente,5,2, Norte,4,2,370000000.0
8395,1 a 8 años,60,2,Excelente,5,1, Norte,5,1,370000000.0
8396,1 a 8 años,85,2,Bueno,8,1, Noroccidente,4,3,370000000.0
8398,16 a 30 años,82,2,Bueno,3,1, Noroccidente,3,3,370000000.0
8399,Menos de 1 año,82,2,Excelente,3,1, Norte,4,3,370000000.0
8400,9 a 15 años,90,3,Bueno,11,1, Noroccidente,4,3,370000000.0
8402,16 a 30 años,70,2,Bueno,0,2, Norte,6,2,370000000.0
8403,1 a 8 años,78,2,Excelente,2,1, Noroccidente,4,3,370000000.0
8405,1 a 8 años,46,2,,18,1, Centro,4,1,370000000.0
8407,16 a 30 años,60,2,Excelente,5,2, Chapinero,4,2,370000000.0
8408,1 a 8 años,67,2,Bueno,14,1, Norte,4,2,370000000.0
8409,9 a 15 años,84,2,Excelente,5,1, Occidente,4,3,370000000.0
8410,9 a 15 años,94,2,Excelente,2,2, Noroccidente,4,3,370000000.0
8413,1 a 8 años,60,2,Excelente,5,1, Norte,5,1,370000000.0
8414,Más de 30 años,86,2,,0,, Occidente,4,3,370000000.0
8415,Más de 30 años,86,2,,0,, Occidente,4,3,370000000.0
8418,1 a 8 años,90,2,Excelente,12,1, Occidente,4,3,370000000.0
8420,1 a 8 años,86,3,Excelente,6,1, Noroccidente,4,3,370000000.0
8426,1 a 8 años,105,2,Excelente,4,1, Sur,3,3,370000000.0
8427,1 a 8 años,130,3,Excelente,2,2, Noroccidente,4,3,370000000.0
8428,16 a 30 años,90,3,Excelente,4,1, Noroccidente,4,3,370000000.0
8429,1 a 8 años,76,3,Bueno,2,2, Norte,5,3,370500000.0
8430,1 a 8 años,55,2,Excelente,8,1, Centro,4,1,371250000.0
8431,Menos de 1 año,59,2,Excelente,6,1, Centro,4,1,371700000.0
8432,1 a 8 años,108,2,Excelente,2,1, Norte,4,3,372000000.0
8434,Menos de 1 año,69,2,Excelente,4,1, Norte,4,2,372585000.0
8435,1 a 8 años,102,2,Excelente,3,1, Norte,4,3,374000000.0
8436,9 a 15 años,91,3,Excelente,1,1, Noroccidente,4,3,374000000.0
8437,1 a 8 años,80,3,Bueno,2,1, Norte,4,3,374900000.0
8438,9 a 15 años,80,2,Bueno,0,, Noroccidente,5,2,374999000.0
8441,16 a 30 años,44,1,Bueno,7,1, Norte,6,1,375000000.0
8442,Menos de 1 año,80,2,Excelente,7,1, Norte,4,2,375000000.0
8443,Más de 30 años,84,2,,0,1, Norte,6,2,375000000.0
8444,16 a 30 años,84,2,Excelente,3,1, Norte,6,2,375000000.0
8445,9 a 15 años,73,2,Excelente,2,1, Noroccidente,4,2,375000000.0
8447,9 a 15 años,88,2,Bueno,0,2, Norte,4,3,375000000.0
8448,Más de 30 años,93,2,Excelente,4,1, Noroccidente,4,3,375000000.0
8449,9 a 15 años,88,3,Excelente,4,1, Chapinero,5,3,375000000.0
8450,Más de 30 años,117,2,Excelente,3,, Chapinero,4,3,375000000.0
8451,16 a 30 años,89,2,Bueno,0,2, Norte,4,3,375000000.0
8452,1 a 8 años,72,2,Bueno,2,1, Noroccidente,4,2,375000000.0
8453,1 a 8 años,76,3,Bueno,7,1, Norte,4,2,375000000.0
8455,1 a 8 años,86,2,Excelente,9,1, Noroccidente,4,3,375000000.0
8456,1 a 8 años,92,2,Excelente,15,1, Norte,4,3,375000000.0
8458,Más de 30 años,89,2,,2,2, Norte,5,3,375000000.0
8459,16 a 30 años,67,1,,0,, Chapinero,4,2,375000000.0
8460,1 a 8 años,87,2,Excelente,5,1, Norte,4,3,375000000.0
8461,16 a 30 años,68,2,Excelente,4,1, Occidente,4,3,375000000.0
8462,1 a 8 años,77,2,Excelente,9,1, Norte,4,2,375000000.0
8463,Más de 30 años,93,2,Excelente,4,1, Noroccidente,4,3,375000000.0
8464,16 a 30 años,145,3,Bueno,0,1, Noroccidente,5,3,375000000.0
8465,Más de 30 años,117,2,Bueno,3,, Chapinero,4,3,375000000.0
8466,1 a 8 años,76,3,Excelente,6,1, Norte,4,2,375000000.0
8468,1 a 8 años,77,2,Excelente,9,1, Norte,4,2,375000000.0
8469,16 a 30 años,80,3,Bueno,2,1, Occidente,4,3,375000000.0
8470,9 a 15 años,100,2,Excelente,8,1, Norte,4,3,375000000.0
8471,16 a 30 años,90,2,Bueno,2,2, Norte,6,2,375000000.0
8472,Más de 30 años,82,2,Excelente,8,1, Centro,3,2,375000000.0
8473,1 a 8 años,85,3,Excelente,1,2, Occidente,4,3,375000000.0
8474,16 a 30 años,80,3,Bueno,0,1, Norte,5,3,375000000.0
8475,Menos de 1 año,70,2,Excelente,6,1, Noroccidente,4,3,375000000.0
8476,9 a 15 años,108,2,,0,2, Norte,4,3,375000000.0
8477,Menos de 1 año,79,1,,0,2, Noroccidente,3,3,375000000.0
8478,1 a 8 años,77,2,Excelente,9,1, Norte,4,2,375000000.0
8479,1 a 8 años,76,3,Excelente,6,1, Norte,4,2,375000000.0
8481,Menos de 1 año,85,3,Excelente,6,1, Occidente,4,3,375000000.0
8482,16 a 30 años,71,2,,3,2, Chapinero,4,2,375000000.0
8483,9 a 15 años,55,2,Excelente,2,1, Occidente,4,2,375000000.0
8484,Menos de 1 año,79,2,Excelente,13,2, Noroccidente,3,3,375000000.0
8485,Menos de 1 año,70,2,Excelente,2,2, Norte,4,2,375000000.0
8486,Menos de 1 año,75,2,Excelente,5,1, Norte,5,2,375000000.0
8487,16 a 30 años,90,2,Bueno,4,1, Norte,5,2,375000000.0
8488,Más de 30 años,117,2,Excelente,3,, Chapinero,4,3,375000000.0
8489,Menos de 1 año,81,2,Bueno,8,1, Noroccidente,4,3,375000000.0
8490,Más de 30 años,117,2,Bueno,3,, Chapinero,4,3,375000000.0
8491,16 a 30 años,90,3,Excelente,1,1, Norte,5,3,375000000.0
8492,16 a 30 años,90,2,Bueno,4,1, Norte,5,2,375000000.0
8493,Menos de 1 año,81,2,Excelente,0,, Norte,5,3,376000000.0
8494,1 a 8 años,74,2,Bueno,3,2, Norte,5,2,376000000.0
8495,Menos de 1 año,81,2,Excelente,4,, Norte,5,3,376000000.0
8496,1 a 8 años,54,2,Excelente,4,1, Chapinero,4,2,376000000.0
8497,Menos de 1 año,62,2,Bueno,14,1, Norte,4,1,376000000.0
8500,1 a 8 años,69,2,,0,1, Norte,4,2,378000000.0
8505,16 a 30 años,93,2,Excelente,3,2, Noroccidente,6,3,378000000.0
8507,1 a 8 años,69,2,Bueno,11,2, Norte,4,2,379000000.0
8509,1 a 8 años,69,2,Bueno,11,2, Norte,4,2,379000000.0
8510,1 a 8 años,69,2,Bueno,11,2, Norte,4,2,379000000.0
8511,9 a 15 años,95,2,Bueno,0,1, Noroccidente,3,3,379000000.0
8515,9 a 15 años,80,2,Bueno,4,, Chapinero,4,2,380000000.0
